year,place,total_15_19,total_20_24,total_25_29,m_15_19,m_20_24,m_25_29,f_15_19,f_20_24,f_25_29,city_county
2016,多野郡,-6.0,4.0,2.0,-5.0,5.0,1.0,-1.0,-1.0,1.0,county
2016,甘楽郡,-25.0,-83.0,-20.0,-16.0,-40.0,-14.0,-9.0,-43.0,-6.0,county
2016,吾妻郡,-40.0,-217.0,-97.0,-35.0,-81.0,-56.0,-5.0,-136.0,-41.0,county
2016,利根郡,-30.0,-136.0,-46.0,-9.0,-61.0,-27.0,-21.0,-75.0,-19.0,county
2016,佐波郡,-7.0,-91.0,-62.0,-12.0,-28.0,-29.0,5.0,-63.0,-33.0,county
2016,邑楽郡,12.0,-148.0,-96.0,28.0,-24.0,-41.0,-16.0,-124.0,-55.0,county
2016,さいたま市,845.0,2042.0,1365.0,475.0,899.0,609.0,370.0,1143.0,756.0,city
2016,川越市,272.0,10.0,-44.0,141.0,-27.0,32.0,131.0,37.0,-76.0,city
2016,熊谷市,31.0,-240.0,-148.0,23.0,-68.0,-83.0,8.0,-172.0,-65.0,city
2016,川口市,187.0,986.0,288.0,98.0,500.0,253.0,89.0,486.0,35.0,city
2016,行田市,-41.0,-111.0,-99.0,-15.0,-76.0,-51.0,-26.0,-35.0,-48.0,city
2016,秩父市,-58.0,-197.0,-30.0,-30.0,-90.0,-10.0,-28.0,-107.0,-20.0,city
2016,所沢市,321.0,16.0,-184.0,96.0,-34.0,-80.0,225.0,50.0,-104.0,city
2016,飯能市,11.0,-180.0,-53.0,9.0,-95.0,-22.0,2.0,-85.0,-31.0,city
2016,加須市,-37.0,-232.0,-106.0,-21.0,-121.0,-35.0,-16.0,-111.0,-71.0,city
2016,本庄市,-20.0,-93.0,19.0,-17.0,-38.0,23.0,-3.0,-55.0,-4.0,city
2016,東松山市,66.0,-133.0,0.0,41.0,-57.0,22.0,25.0,-76.0,-22.0,city
2016,春日部市,-44.0,-54.0,-159.0,-15.0,-71.0,-82.0,-29.0,17.0,-77.0,city
2016,狭山市,41.0,-51.0,-162.0,25.0,-24.0,-86.0,16.0,-27.0,-76.0,city
2016,羽生市,-20.0,-84.0,-54.0,-20.0,-43.0,-19.0,0.0,-41.0,-35.0,city
2016,鴻巣市,11.0,-144.0,-86.0,2.0,-97.0,-34.0,9.0,-47.0,-52.0,city
2016,深谷市,-40.0,-281.0,-39.0,-24.0,-156.0,-8.0,-16.0,-125.0,-31.0,city
2016,上尾市,-15.0,44.0,-53.0,-15.0,8.0,11.0,0.0,36.0,-64.0,city
2016,草加市,149.0,373.0,108.0,86.0,176.0,41.0,63.0,197.0,67.0,city
2016,越谷市,62.0,432.0,160.0,8.0,223.0,89.0,54.0,209.0,71.0,city
2016,蕨市,38.0,288.0,-8.0,6.0,155.0,18.0,32.0,133.0,-26.0,city
2016,戸田市,183.0,577.0,214.0,82.0,256.0,111.0,101.0,321.0,103.0,city
2016,入間市,-33.0,-219.0,-139.0,-36.0,-136.0,-83.0,3.0,-83.0,-56.0,city
2016,朝霞市,103.0,270.0,118.0,38.0,151.0,32.0,65.0,119.0,86.0,city
2016,志木市,50.0,61.0,137.0,28.0,-5.0,68.0,22.0,66.0,69.0,city
2016,和光市,152.0,467.0,71.0,112.0,251.0,41.0,40.0,216.0,30.0,city
2016,新座市,110.0,67.0,30.0,56.0,25.0,0.0,54.0,42.0,30.0,city
2016,桶川市,10.0,-23.0,12.0,-4.0,-11.0,25.0,14.0,-12.0,-13.0,city
2016,久喜市,-20.0,-137.0,-165.0,-19.0,-97.0,-52.0,-1.0,-40.0,-113.0,city
2016,北本市,-23.0,-93.0,-135.0,-15.0,-42.0,-56.0,-8.0,-51.0,-79.0,city
2016,八潮市,47.0,249.0,284.0,32.0,135.0,181.0,15.0,114.0,103.0,city
2016,富士見市,59.0,315.0,17.0,22.0,126.0,57.0,37.0,189.0,-40.0,city
2016,三郷市,11.0,52.0,111.0,6.0,7.0,58.0,5.0,45.0,53.0,city
2016,蓮田市,11.0,-46.0,-47.0,21.0,-19.0,7.0,-10.0,-27.0,-54.0,city
2016,坂戸市,96.0,-90.0,-77.0,57.0,-44.0,-43.0,39.0,-46.0,-34.0,city
2016,幸手市,-13.0,-53.0,-80.0,-5.0,-28.0,-49.0,-8.0,-25.0,-31.0,city
2016,鶴ヶ島市,20.0,-50.0,-83.0,8.0,-29.0,-46.0,12.0,-21.0,-37.0,city
2016,日高市,-18.0,-55.0,-136.0,-10.0,-47.0,-57.0,-8.0,-8.0,-79.0,city
2016,吉川市,39.0,48.0,26.0,16.0,-17.0,7.0,23.0,65.0,19.0,city
2016,ふじみ野市,148.0,-7.0,40.0,92.0,-60.0,26.0,56.0,53.0,14.0,city
2016,白岡市,-1.0,-54.0,27.0,-2.0,-26.0,13.0,1.0,-28.0,14.0,city
2016,北足立郡,25.0,29.0,26.0,6.0,-4.0,51.0,19.0,33.0,-25.0,county
2016,入間郡,40.0,-120.0,-180.0,29.0,-77.0,-84.0,11.0,-43.0,-96.0,county
2016,比企郡,-33.0,-299.0,-323.0,-11.0,-149.0,-183.0,-22.0,-150.0,-140.0,county
2016,秩父郡,-47.0,-160.0,-63.0,-29.0,-93.0,-30.0,-18.0,-67.0,-33.0,county
2016,児玉郡,-21.0,-180.0,-112.0,-14.0,-99.0,-77.0,-7.0,-81.0,-35.0,county
2016,大里郡,-9.0,-99.0,-51.0,0.0,-51.0,-30.0,-9.0,-48.0,-21.0,county
2016,南埼玉郡,56.0,-65.0,7.0,48.0,-49.0,-13.0,8.0,-16.0,20.0,county
2016,北葛飾郡,-9.0,-131.0,-100.0,-8.0,-68.0,-27.0,-1.0,-63.0,-73.0,county
2016,千葉市,470.0,865.0,-370.0,264.0,343.0,-177.0,206.0,522.0,-193.0,city
2016,銚子市,-57.0,-266.0,-104.0,-29.0,-114.0,-68.0,-28.0,-152.0,-36.0,city
2016,市川市,382.0,2475.0,675.0,192.0,1443.0,282.0,190.0,1032.0,393.0,city
2016,船橋市,466.0,1489.0,478.0,324.0,782.0,235.0,142.0,707.0,243.0,city
2016,館山市,-71.0,3.0,20.0,-31.0,24.0,16.0,-40.0,-21.0,4.0,city
2016,木更津市,11.0,65.0,118.0,38.0,55.0,63.0,-27.0,10.0,55.0,city
2016,松戸市,203.0,1007.0,342.0,97.0,438.0,174.0,106.0,569.0,168.0,city
2016,野田市,124.0,-207.0,-166.0,80.0,-92.0,-89.0,44.0,-115.0,-77.0,city
2016,茂原市,-66.0,-91.0,-61.0,-36.0,-19.0,-23.0,-30.0,-72.0,-38.0,city
2016,成田市,234.0,661.0,-252.0,127.0,249.0,-158.0,107.0,412.0,-94.0,city
2016,佐倉市,30.0,-212.0,-275.0,3.0,-108.0,-168.0,27.0,-104.0,-107.0,city
2016,東金市,68.0,-159.0,-82.0,52.0,-88.0,-21.0,16.0,-71.0,-61.0,city
2016,旭市,-45.0,-86.0,-20.0,-44.0,-11.0,16.0,-1.0,-75.0,-36.0,city
2016,習志野市,374.0,237.0,247.0,302.0,99.0,119.0,72.0,138.0,128.0,city
2016,柏市,219.0,356.0,99.0,125.0,174.0,-3.0,94.0,182.0,102.0,city
2016,勝浦市,65.0,-333.0,-41.0,71.0,-260.0,-14.0,-6.0,-73.0,-27.0,city
2016,市原市,91.0,-190.0,-218.0,119.0,-96.0,-103.0,-28.0,-94.0,-115.0,city
2016,流山市,77.0,245.0,610.0,26.0,101.0,231.0,51.0,144.0,379.0,city
2016,八千代市,-8.0,-62.0,-7.0,5.0,7.0,65.0,-13.0,-69.0,-72.0,city
2016,我孫子市,39.0,-86.0,-99.0,30.0,-95.0,-65.0,9.0,9.0,-34.0,city
2016,鴨川市,-4.0,8.0,-36.0,-12.0,2.0,-8.0,8.0,6.0,-28.0,city
2016,鎌ケ谷市,55.0,91.0,-89.0,12.0,53.0,-26.0,43.0,38.0,-63.0,city
2016,君津市,100.0,-137.0,-105.0,95.0,-73.0,-39.0,5.0,-64.0,-66.0,city
2016,富津市,8.0,-48.0,-51.0,28.0,-14.0,-40.0,-20.0,-34.0,-11.0,city
2016,浦安市,193.0,1067.0,55.0,62.0,459.0,-28.0,131.0,608.0,83.0,city
2016,四街道市,37.0,-54.0,78.0,5.0,-34.0,67.0,32.0,-20.0,11.0,city
2016,袖ケ浦市,-43.0,-35.0,28.0,-37.0,-39.0,13.0,-6.0,4.0,15.0,city
2016,八街市,-75.0,-216.0,-82.0,-39.0,-105.0,-57.0,-36.0,-111.0,-25.0,city
2016,印西市,203.0,-436.0,138.0,105.0,-270.0,61.0,98.0,-166.0,77.0,city
2016,白井市,-26.0,-91.0,-79.0,-19.0,-48.0,-43.0,-7.0,-43.0,-36.0,city
2016,富里市,1.0,36.0,-42.0,-4.0,2.0,-12.0,5.0,34.0,-30.0,city
2016,南房総市,-82.0,-106.0,-18.0,-52.0,-43.0,-6.0,-30.0,-63.0,-12.0,city
2016,匝瑳市,-30.0,-88.0,-49.0,-10.0,-18.0,-23.0,-20.0,-70.0,-26.0,city
2016,香取市,-59.0,-198.0,-76.0,-26.0,-99.0,-43.0,-33.0,-99.0,-33.0,city
2016,山武市,-50.0,-161.0,-69.0,-30.0,-91.0,-30.0,-20.0,-70.0,-39.0,city
2016,いすみ市,-60.0,-106.0,-60.0,-38.0,-65.0,-47.0,-22.0,-41.0,-13.0,city
2016,大網白里市,-31.0,-120.0,-2.0,-14.0,-90.0,-10.0,-17.0,-30.0,8.0,city
2016,印旛郡,114.0,-153.0,-101.0,85.0,-99.0,-41.0,29.0,-54.0,-60.0,county
2016,香取郡,-56.0,-78.0,-43.0,-29.0,-39.0,-19.0,-27.0,-39.0,-24.0,county
2016,山武郡,-60.0,-132.0,-72.0,-38.0,-63.0,-52.0,-22.0,-69.0,-20.0,county
2016,長生郡,37.0,-103.0,-106.0,13.0,-42.0,-52.0,24.0,-61.0,-54.0,county
2016,夷隅郡,-8.0,-40.0,-23.0,-4.0,-12.0,-10.0,-4.0,-28.0,-13.0,county
2016,安房郡,-13.0,-31.0,-9.0,-8.0,-18.0,-2.0,-5.0,-13.0,-7.0,county
2016,特別区部,9991.0,48597.0,19462.0,4814.0,23009.0,9978.0,5177.0,25588.0,9484.0,Tokyo
2016,八王子市,2090.0,-1658.0,-737.0,1167.0,-990.0,-395.0,923.0,-668.0,-342.0,city
2016,立川市,310.0,564.0,83.0,122.0,327.0,-8.0,188.0,237.0,91.0,city
2016,武蔵野市,194.0,644.0,156.0,81.0,286.0,68.0,113.0,358.0,88.0,city
2016,三鷹市,333.0,564.0,20.0,145.0,286.0,24.0,188.0,278.0,-4.0,city
2016,青梅市,-20.0,-106.0,-254.0,-15.0,16.0,-137.0,-5.0,-122.0,-117.0,city
2016,府中市,441.0,500.0,-215.0,245.0,285.0,-121.0,196.0,215.0,-94.0,city
2016,昭島市,10.0,80.0,-40.0,1.0,45.0,-14.0,9.0,35.0,-26.0,city
2016,調布市,464.0,915.0,92.0,260.0,409.0,31.0,204.0,506.0,61.0,city
2016,町田市,409.0,-275.0,-240.0,195.0,-140.0,-107.0,214.0,-135.0,-133.0,city
2016,小金井市,176.0,432.0,-35.0,82.0,147.0,-34.0,94.0,285.0,-1.0,city
2016,小平市,431.0,-15.0,9.0,188.0,8.0,11.0,243.0,-23.0,-2.0,city
2016,日野市,399.0,61.0,104.0,240.0,-26.0,70.0,159.0,87.0,34.0,city
2016,東村山市,139.0,10.0,-231.0,73.0,0.0,-145.0,66.0,10.0,-86.0,city
2016,国分寺市,262.0,305.0,-31.0,133.0,152.0,0.0,129.0,153.0,-31.0,city
2016,国立市,153.0,73.0,-17.0,49.0,76.0,-26.0,104.0,-3.0,9.0,city
2016,福生市,13.0,65.0,-69.0,12.0,29.0,-55.0,1.0,36.0,-14.0,city
2016,狛江市,119.0,363.0,-28.0,68.0,127.0,-42.0,51.0,236.0,14.0,city
2016,東大和市,8.0,-25.0,-61.0,-5.0,-9.0,-38.0,13.0,-16.0,-23.0,city
2016,清瀬市,53.0,8.0,13.0,10.0,11.0,34.0,43.0,-3.0,-21.0,city
2016,東久留米市,33.0,-35.0,-136.0,2.0,-16.0,-37.0,31.0,-19.0,-99.0,city
2016,武蔵村山市,14.0,-94.0,-31.0,8.0,-41.0,-19.0,6.0,-53.0,-12.0,city
2016,多摩市,216.0,-10.0,-120.0,150.0,-54.0,-78.0,66.0,44.0,-42.0,city
2016,稲城市,78.0,115.0,221.0,31.0,58.0,112.0,47.0,57.0,109.0,city
2016,羽村市,93.0,-62.0,-85.0,93.0,-64.0,-46.0,0.0,2.0,-39.0,city
2016,あきる野市,-17.0,-81.0,-30.0,-19.0,-36.0,-20.0,2.0,-45.0,-10.0,city
2016,西東京市,249.0,206.0,-101.0,135.0,22.0,-52.0,114.0,184.0,-49.0,city
2016,西多摩郡,9.0,-133.0,-80.0,32.0,-89.0,-23.0,-23.0,-44.0,-57.0,county
2016,大島支庁,-38.0,-6.0,31.0,-27.0,3.0,21.0,-11.0,-9.0,10.0,county
2016,三宅支庁,-3.0,9.0,6.0,1.0,8.0,4.0,-4.0,1.0,2.0,county
2016,八丈支庁,-55.0,21.0,14.0,-32.0,17.0,7.0,-23.0,4.0,7.0,county
2016,小笠原支庁,-10.0,5.0,14.0,-5.0,4.0,13.0,-5.0,1.0,1.0,county
2016,横浜市,1911.0,5337.0,217.0,1091.0,2356.0,-195.0,820.0,2981.0,412.0,city
2016,川崎市,1555.0,6826.0,2134.0,842.0,3603.0,943.0,713.0,3223.0,1191.0,city
2016,相模原市,463.0,155.0,-526.0,196.0,60.0,-172.0,267.0,95.0,-354.0,city
2016,横須賀市,658.0,-849.0,-408.0,586.0,-570.0,-222.0,72.0,-279.0,-186.0,city
2016,平塚市,147.0,-88.0,-65.0,120.0,-44.0,11.0,27.0,-44.0,-76.0,city
2016,鎌倉市,4.0,-83.0,-186.0,-9.0,-46.0,-127.0,13.0,-37.0,-59.0,city
2016,藤沢市,279.0,125.0,213.0,198.0,151.0,65.0,81.0,-26.0,148.0,city
2016,小田原市,23.0,-150.0,-118.0,-9.0,-90.0,-78.0,32.0,-60.0,-40.0,city
2016,茅ヶ崎市,25.0,-189.0,116.0,9.0,-141.0,53.0,16.0,-48.0,63.0,city
2016,逗子市,2.0,-51.0,-48.0,-1.0,-40.0,-34.0,3.0,-11.0,-14.0,city
2016,三浦市,-24.0,-93.0,-117.0,-11.0,-52.0,-60.0,-13.0,-41.0,-57.0,city
2016,秦野市,155.0,-310.0,-256.0,126.0,-183.0,-121.0,29.0,-127.0,-135.0,city
2016,厚木市,207.0,60.0,-225.0,138.0,81.0,-136.0,69.0,-21.0,-89.0,city
2016,大和市,62.0,416.0,154.0,34.0,212.0,105.0,28.0,204.0,49.0,city
2016,伊勢原市,99.0,120.0,-50.0,76.0,92.0,-37.0,23.0,28.0,-13.0,city
2016,海老名市,42.0,70.0,109.0,25.0,7.0,27.0,17.0,63.0,82.0,city
2016,座間市,116.0,-100.0,0.0,50.0,-35.0,-6.0,66.0,-65.0,6.0,city
2016,南足柄市,-18.0,-85.0,-59.0,-8.0,-26.0,-44.0,-10.0,-59.0,-15.0,city
2016,綾瀬市,17.0,-54.0,-41.0,22.0,0.0,-3.0,-5.0,-54.0,-38.0,city
2016,三浦郡,-4.0,-46.0,-33.0,-3.0,-29.0,-17.0,-1.0,-17.0,-16.0,county
2016,高座郡,-8.0,-16.0,40.0,0.0,-9.0,15.0,-8.0,-7.0,25.0,county
2016,中郡,-49.0,-100.0,-102.0,-33.0,-28.0,-48.0,-16.0,-72.0,-54.0,county
2016,足柄上郡,-18.0,-131.0,-51.0,-12.0,-66.0,-16.0,-6.0,-65.0,-35.0,county
2016,足柄下郡,23.0,-81.0,-96.0,-3.0,-40.0,-34.0,26.0,-41.0,-62.0,county
2016,愛甲郡,4.0,-62.0,-96.0,15.0,-4.0,-56.0,-11.0,-58.0,-40.0,county
2016,新潟市,6.0,-773.0,-11.0,-21.0,-372.0,-46.0,27.0,-401.0,35.0,city
2016,長岡市,-137.0,-343.0,34.0,-90.0,-142.0,24.0,-47.0,-201.0,10.0,city
2016,三条市,-78.0,-173.0,11.0,-38.0,-62.0,35.0,-40.0,-111.0,-24.0,city
2016,柏崎市,-83.0,-117.0,-41.0,-39.0,-59.0,-22.0,-44.0,-58.0,-19.0,city
2016,新発田市,14.0,-180.0,-103.0,39.0,-87.0,-77.0,-25.0,-93.0,-26.0,city
2016,小千谷市,-45.0,-81.0,-6.0,-18.0,-34.0,-2.0,-27.0,-47.0,-4.0,city
2016,加茂市,7.0,-80.0,-59.0,13.0,-43.0,-34.0,-6.0,-37.0,-25.0,city
2016,十日町市,-82.0,-218.0,-60.0,-33.0,-97.0,-40.0,-49.0,-121.0,-20.0,city
2016,見附市,-31.0,-41.0,21.0,-19.0,-17.0,13.0,-12.0,-24.0,8.0,city
2016,村上市,-64.0,-174.0,-58.0,-36.0,-84.0,-24.0,-28.0,-90.0,-34.0,city
2016,燕市,-59.0,-130.0,-27.0,-28.0,-60.0,-6.0,-31.0,-70.0,-21.0,city
2016,糸魚川市,-40.0,-95.0,-41.0,-24.0,-18.0,-18.0,-16.0,-77.0,-23.0,city
2016,妙高市,-52.0,-128.0,-29.0,-24.0,-62.0,-7.0,-28.0,-66.0,-22.0,city
2016,五泉市,-60.0,-105.0,-71.0,-30.0,-41.0,-22.0,-30.0,-64.0,-49.0,city
2016,上越市,-167.0,-353.0,-21.0,-50.0,-123.0,-44.0,-117.0,-230.0,23.0,city
2016,阿賀野市,-38.0,-110.0,-73.0,-18.0,-46.0,-26.0,-20.0,-64.0,-47.0,city
2016,佐渡市,-106.0,-148.0,-10.0,-56.0,-77.0,-5.0,-50.0,-71.0,-5.0,city
2016,魚沼市,-78.0,-142.0,-7.0,-47.0,-68.0,-9.0,-31.0,-74.0,2.0,city
2016,南魚沼市,-100.0,-197.0,15.0,-48.0,-68.0,-1.0,-52.0,-129.0,16.0,city
2016,胎内市,-9.0,-53.0,-12.0,-1.0,-17.0,-3.0,-8.0,-36.0,-9.0,city
2016,北蒲原郡,-32.0,-73.0,9.0,-20.0,-54.0,9.0,-12.0,-19.0,0.0,county
2016,西蒲原郡,-20.0,-26.0,2.0,-18.0,-12.0,4.0,-2.0,-14.0,-2.0,county
2016,南蒲原郡,-12.0,-50.0,-16.0,-9.0,-29.0,-7.0,-3.0,-21.0,-9.0,county
2016,東蒲原郡,-19.0,-37.0,-6.0,-6.0,-15.0,-7.0,-13.0,-22.0,1.0,county
2016,三島郡,-3.0,-12.0,-7.0,-2.0,-6.0,-4.0,-1.0,-6.0,-3.0,county
2016,南魚沼郡,-12.0,-22.0,-9.0,-9.0,-9.0,3.0,-3.0,-13.0,-12.0,county
2016,中魚沼郡,-30.0,-33.0,-15.0,-11.0,-13.0,-1.0,-19.0,-20.0,-14.0,county
2016,刈羽郡,2.0,-14.0,-6.0,-1.0,1.0,-3.0,3.0,-15.0,-3.0,county
2016,岩船郡,-16.0,-19.0,-11.0,-4.0,-5.0,-5.0,-12.0,-14.0,-6.0,county
2016,富山市,-15.0,-92.0,26.0,41.0,80.0,51.0,-56.0,-172.0,-25.0,city
2016,高岡市,-25.0,-63.0,-50.0,-12.0,24.0,-12.0,-13.0,-87.0,-38.0,city
2016,魚津市,-43.0,-39.0,6.0,-29.0,-7.0,-4.0,-14.0,-32.0,10.0,city
2016,氷見市,-40.0,-92.0,-27.0,-21.0,-43.0,-14.0,-19.0,-49.0,-13.0,city
2016,滑川市,-32.0,18.0,25.0,-14.0,40.0,15.0,-18.0,-22.0,10.0,city
2016,黒部市,-20.0,42.0,-26.0,-15.0,50.0,-17.0,-5.0,-8.0,-9.0,city
2016,砺波市,-35.0,-26.0,-6.0,-19.0,12.0,-8.0,-16.0,-38.0,2.0,city
2016,小矢部市,-24.0,-37.0,-80.0,-13.0,-14.0,-38.0,-11.0,-23.0,-42.0,city
2016,南砺市,-54.0,-92.0,-39.0,-32.0,-36.0,-3.0,-22.0,-56.0,-36.0,city
2016,射水市,-41.0,-145.0,31.0,-27.0,-79.0,17.0,-14.0,-66.0,14.0,city
2016,中新川郡,-52.0,-89.0,-41.0,-17.0,-34.0,-17.0,-35.0,-55.0,-24.0,county
2016,下新川郡,-27.0,-79.0,-40.0,-11.0,-12.0,-21.0,-16.0,-67.0,-19.0,county
2016,金沢市,375.0,-308.0,21.0,233.0,-281.0,-5.0,142.0,-27.0,26.0,city
2016,七尾市,-57.0,-149.0,-62.0,-36.0,-69.0,-37.0,-21.0,-80.0,-25.0,city
2016,小松市,-15.0,-58.0,46.0,10.0,-19.0,43.0,-25.0,-39.0,3.0,city
2016,輪島市,92.0,-100.0,-39.0,60.0,-57.0,-24.0,32.0,-43.0,-15.0,city
2016,珠洲市,-29.0,-22.0,-21.0,-17.0,-5.0,-11.0,-12.0,-17.0,-10.0,city
2016,加賀市,-48.0,-109.0,-80.0,-30.0,-65.0,-31.0,-18.0,-44.0,-49.0,city
2016,羽咋市,-14.0,-39.0,-23.0,-10.0,-20.0,-13.0,-4.0,-19.0,-10.0,city
2016,かほく市,9.0,-74.0,12.0,-7.0,-25.0,8.0,16.0,-49.0,4.0,city
2016,白山市,-67.0,-146.0,-11.0,-45.0,-95.0,-22.0,-22.0,-51.0,11.0,city
2016,能美市,-38.0,-32.0,-24.0,-19.0,-7.0,-33.0,-19.0,-25.0,9.0,city
2016,野々市市,214.0,-235.0,113.0,177.0,-250.0,65.0,37.0,15.0,48.0,city
2016,能美郡,-2.0,-3.0,0.0,-2.0,-3.0,-1.0,0.0,0.0,1.0,county
2016,河北郡,-45.0,-59.0,-40.0,-40.0,-40.0,-19.0,-5.0,-19.0,-21.0,county
2016,羽咋郡,-39.0,-80.0,-51.0,-18.0,-30.0,-28.0,-21.0,-50.0,-23.0,county
2016,鹿島郡,-16.0,-61.0,-10.0,-13.0,-18.0,-5.0,-3.0,-43.0,-5.0,county
2016,鳳珠郡,5.0,-114.0,-24.0,20.0,-71.0,-12.0,-15.0,-43.0,-12.0,county
2016,福井市,-1.0,-169.0,122.0,12.0,-107.0,33.0,-13.0,-62.0,89.0,city
2016,敦賀市,-47.0,-32.0,-48.0,-27.0,10.0,-27.0,-20.0,-42.0,-21.0,city
2016,小浜市,-40.0,-56.0,13.0,-28.0,-17.0,4.0,-12.0,-39.0,9.0,city
2016,大野市,-18.0,-103.0,-71.0,-8.0,-40.0,-39.0,-10.0,-63.0,-32.0,city
2016,勝山市,-30.0,-42.0,-38.0,-16.0,-19.0,-9.0,-14.0,-23.0,-29.0,city
2016,鯖江市,-24.0,-66.0,90.0,-19.0,-28.0,37.0,-5.0,-38.0,53.0,city
2016,あわら市,-33.0,-54.0,-40.0,-21.0,-20.0,-17.0,-12.0,-34.0,-23.0,city
2016,越前市,-66.0,-163.0,-85.0,-24.0,-79.0,-24.0,-42.0,-84.0,-61.0,city
2016,坂井市,-65.0,-152.0,-14.0,-35.0,-60.0,-6.0,-30.0,-92.0,-8.0,city
2016,吉田郡,1.0,-68.0,-71.0,-8.0,-30.0,-32.0,9.0,-38.0,-39.0,county
2016,今立郡,-2.0,-5.0,-7.0,0.0,-2.0,-5.0,-2.0,-3.0,-2.0,county
2016,南条郡,-11.0,-39.0,-10.0,-5.0,-21.0,0.0,-6.0,-18.0,-10.0,county
2016,丹生郡,-16.0,-44.0,-26.0,-5.0,-14.0,-15.0,-11.0,-30.0,-11.0,county
2016,三方郡,-16.0,-34.0,-3.0,-7.0,-17.0,-6.0,-9.0,-17.0,3.0,county
2016,大飯郡,-18.0,-56.0,-7.0,-12.0,-30.0,-22.0,-6.0,-26.0,15.0,county
2016,三方上中郡,-18.0,-43.0,-20.0,-8.0,-23.0,-8.0,-10.0,-20.0,-12.0,county
2016,甲府市,173.0,-329.0,-51.0,88.0,-183.0,-22.0,85.0,-146.0,-29.0,city
2016,富士吉田市,-28.0,-143.0,-21.0,-5.0,-76.0,1.0,-23.0,-67.0,-22.0,city
2016,都留市,227.0,-354.0,-21.0,93.0,-115.0,2.0,134.0,-239.0,-23.0,city
2016,山梨市,-46.0,-87.0,-43.0,-29.0,-42.0,-18.0,-17.0,-45.0,-25.0,city
2016,大月市,23.0,-134.0,-87.0,11.0,-68.0,-53.0,12.0,-66.0,-34.0,city
2016,韮崎市,-39.0,-66.0,-48.0,-18.0,-31.0,-17.0,-21.0,-35.0,-31.0,city
2016,南アルプス市,-56.0,-107.0,-42.0,-22.0,-59.0,-18.0,-34.0,-48.0,-24.0,city
2016,北杜市,-38.0,-130.0,-26.0,-22.0,-47.0,-12.0,-16.0,-83.0,-14.0,city
2016,甲斐市,5.0,-32.0,165.0,-21.0,22.0,87.0,26.0,-54.0,78.0,city
2016,笛吹市,-68.0,-93.0,-16.0,-29.0,-55.0,-11.0,-39.0,-38.0,-5.0,city
2016,上野原市,-5.0,-166.0,-34.0,0.0,-92.0,-1.0,-5.0,-74.0,-33.0,city
2016,甲州市,-37.0,-105.0,-18.0,-26.0,-45.0,-7.0,-11.0,-60.0,-11.0,city
2016,中央市,-8.0,-22.0,-35.0,-8.0,-14.0,-3.0,0.0,-8.0,-32.0,city
2016,西八代郡,-14.0,-40.0,-26.0,-7.0,-19.0,-7.0,-7.0,-21.0,-19.0,county
2016,南巨摩郡,-51.0,-114.0,-73.0,-25.0,-33.0,-40.0,-26.0,-81.0,-33.0,county
2016,中巨摩郡,-17.0,22.0,6.0,-15.0,22.0,-12.0,-2.0,0.0,18.0,county
2016,南都留郡,16.0,-44.0,-34.0,24.0,31.0,-10.0,-8.0,-75.0,-24.0,county
2016,北都留郡,-3.0,8.0,-1.0,-2.0,2.0,1.0,-1.0,6.0,-2.0,county
2016,長野市,-201.0,-318.0,-38.0,-94.0,-148.0,7.0,-107.0,-170.0,-45.0,city
2016,松本市,-17.0,-128.0,-1.0,7.0,-48.0,-30.0,-24.0,-80.0,29.0,city
2016,上田市,-96.0,-144.0,6.0,-52.0,-26.0,-9.0,-44.0,-118.0,15.0,city
2016,岡谷市,-65.0,-63.0,-3.0,-30.0,-30.0,-19.0,-35.0,-33.0,16.0,city
2016,飯田市,-105.0,-86.0,32.0,-83.0,15.0,20.0,-22.0,-101.0,12.0,city
2016,諏訪市,-22.0,6.0,5.0,-5.0,35.0,-6.0,-17.0,-29.0,11.0,city
2016,須坂市,-52.0,-54.0,40.0,-16.0,-24.0,19.0,-36.0,-30.0,21.0,city
2016,小諸市,-49.0,-77.0,-47.0,-19.0,-49.0,-20.0,-30.0,-28.0,-27.0,city
2016,伊那市,-65.0,-148.0,8.0,-44.0,-83.0,11.0,-21.0,-65.0,-3.0,city
2016,駒ヶ根市,-48.0,-25.0,-5.0,-25.0,18.0,-21.0,-23.0,-43.0,16.0,city
2016,中野市,-61.0,-74.0,-45.0,-41.0,-13.0,-19.0,-20.0,-61.0,-26.0,city
2016,大町市,-42.0,-72.0,-21.0,-30.0,-31.0,-13.0,-12.0,-41.0,-8.0,city
2016,飯山市,-40.0,-82.0,-46.0,-23.0,-41.0,-29.0,-17.0,-41.0,-17.0,city
2016,茅野市,-11.0,-21.0,22.0,10.0,20.0,12.0,-21.0,-41.0,10.0,city
2016,塩尻市,-49.0,6.0,60.0,-40.0,46.0,22.0,-9.0,-40.0,38.0,city
2016,佐久市,-112.0,-135.0,61.0,-75.0,-66.0,43.0,-37.0,-69.0,18.0,city
2016,千曲市,-54.0,-136.0,-1.0,-32.0,-61.0,-6.0,-22.0,-75.0,5.0,city
2016,東御市,-27.0,-47.0,15.0,-16.0,-7.0,-7.0,-11.0,-40.0,22.0,city
2016,安曇野市,-120.0,-132.0,18.0,-62.0,-80.0,18.0,-58.0,-52.0,0.0,city
2016,南佐久郡,-36.0,-107.0,-69.0,-17.0,-46.0,-24.0,-19.0,-61.0,-45.0,county
